id,prix,categorie,surface,nombre_des_chambres,nombre_des_salles_de_bains,haut_standing,terrasse,balcon,etage,parking,ascenseur,jardin,vue_panoramique,climatiseur,chauffage_central,piscine,lat,lon,predicted_price
6932da50cd04d08be745d78c,200000000.0,0,100.0,3.0,2.0,0,0,0,0,1,0,0,0,0,0,0,36.8457,10.1039,4.399671
69340e6dcd04d08be74651ed,630000.0,0,417.0,4.0,2.0,0,0,0,0,1,0,0,0,0,0,0,36.8096,10.1364,4.399671
68de3a416c505afdc05c7c2d,1900000.0,0,500.0,5.0,4.0,0,1,0,2,1,0,0,0,1,1,1,36.8416,10.1587,9.47953
693141d1145e1617cbb0472b,349999.0,0,220.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8281,10.0714,4.399671
68d65b35516f1ddb82e377c8,1990000.0,0,711.0,16.0,7.0,0,0,0,3,1,1,1,0,0,0,0,36.8589,10.1906,9.47953
693191a2265523b710efa62c,780000.0,0,400.0,5.0,3.0,0,0,0,2,1,0,1,0,1,1,0,36.8611,10.2203,9.47953
6931aaee145e1617cbb087a0,800000.0,0,700.0,8.0,4.0,0,0,0,2,0,0,0,0,0,0,0,36.8665,10.1647,9.47953
692d5781145e1617cbaea371,600000.0,0,385.0,5.0,2.0,0,1,0,0,1,0,1,0,0,0,0,36.8096,10.1364,4.399671
6931ab9a145e1617cbb08809,120000.0,0,240.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.7928,10.0927,4.399671
69300eb9265523b710eefd9b,1300000.0,0,380.0,8.0,3.0,0,0,0,2,0,0,1,0,0,0,0,36.8589,10.1906,9.47953
68e0d4c7e7035d31a40eedf4,330000.0,0,220.0,3.0,4.0,0,0,0,3,0,0,0,0,0,1,0,36.8782,10.3247,9.47953
685455d38a733cfc286ebd5d,210000.0,1,140.0,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,36.8532,10.1647,6.9507422
68bc5851c4782c5427ad08da,640000.0,0,411.0,3.0,2.0,0,0,0,0,1,0,0,0,1,1,1,36.8625,10.1505,4.399671
692d544a265523b710edcbd9,795000.0,0,400.0,9.0,5.0,0,0,0,3,0,0,0,0,0,0,0,36.8111,10.0806,9.47953
69301d87265523b710ef07fe,495000.0,0,200.0,5.0,4.0,0,0,1,1,0,0,0,0,0,1,0,36.8661,10.2526,6.9507422
692f251b145e1617cbaf7dba,1050000.0,0,550.0,12.0,4.0,0,1,1,3,1,0,1,1,0,1,0,36.8609,10.1747,9.47953
6930e3f9145e1617cbb038f7,850000.0,0,880.0,6.0,5.0,0,0,0,0,0,0,1,0,0,0,0,36.8096,10.1364,4.399671
68ce751407c7711d7c71145a,850000.0,0,416.0,6.0,4.0,0,0,0,2,1,0,1,0,1,1,0,36.872,10.2345,9.47953
692f054b145e1617cbaf6b1b,650000.0,0,400.0,3.0,2.0,0,1,0,0,1,0,1,0,0,0,0,36.8354,10.0489,4.399671
692dbcf2145e1617cbaee11b,2500000.0,0,900.0,10.0,7.0,0,0,0,4,1,1,1,1,0,0,1,36.9073,10.2081,9.47953
692eab23145e1617cbaf315c,1500000.0,0,600.0,10.0,5.0,1,0,0,3,1,0,1,1,0,0,0,36.8532,10.1647,9.47953
6924415eda5d3acb89b3377a,650000.0,0,303.0,9.0,5.0,0,1,0,3,1,0,1,0,0,0,0,36.8096,10.1364,9.47953
692db450265523b710ee05c0,900000.0,0,320.0,4.0,2.0,1,1,0,1,1,0,1,0,0,0,0,36.7681,10.2766,6.9507422
692ee5ff265523b710ee8193,2900000.0,0,4000.0,7.0,4.0,1,0,0,0,1,0,1,0,0,0,1,36.9021,10.0403,4.399671
68fb870bd0d95991e10411da,450000.0,0,280.0,3.0,3.0,0,1,0,3,1,0,1,0,0,0,0,36.7116,10.3947,9.47953
692dd570145e1617cbaeeefd,150000.0,0,110.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8231,10.1416,4.399671
691f82c8145e1617cba97c87,450000.0,0,200.0,9.0,1.0,0,0,0,3,0,0,0,0,0,0,0,36.7254,10.3019,9.47953
692d7f45265523b710ede679,650000.0,0,400.0,3.0,2.0,0,1,0,0,1,0,1,0,0,0,0,36.8354,10.0489,4.399671
692eac31145e1617cbaf3205,280000.0,1,131.0,4.0,2.0,0,0,0,2,1,0,0,0,0,0,0,36.8986,10.1979,9.47953
692dba9f265523b710ee09ad,920000.0,0,415.0,9.0,5.0,0,1,0,2,1,0,1,0,0,0,0,36.8096,10.1364,9.47953
692d57e0265523b710edcd57,247000.0,0,185.0,4.0,1.0,0,0,0,0,1,0,0,0,0,0,0,36.7009,10.1736,4.399671
692c58f4145e1617cbae5b27,350000.0,0,265.0,5.0,2.0,0,0,0,1,1,0,1,0,0,1,0,36.7116,10.3947,6.9507422
692ae766265523b710ed14af,80000.0,0,120.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.847,10.1822,4.399671
69244122145e1617cbab9bea,545000.0,0,250.0,8.0,2.0,0,0,1,2,0,0,0,0,0,0,0,36.8205,10.1405,9.47953
692c96b7265523b710ed9e4b,1100000.0,0,2500.0,6.0,7.0,0,0,0,0,1,0,0,0,0,0,0,36.8083,10.0997,4.399671
692c3a2d145e1617cbae4e4e,150000.0,0,110.0,5.0,1.0,0,0,0,2,0,0,0,0,0,0,0,36.8065,10.1815,9.47953
68deb88a6c505afdc05cbd39,838000.0,0,544.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8665,10.1647,4.399671
692c3a30265523b710ed7815,80000.0,0,300.0,4.0,1.0,0,0,0,0,0,0,1,0,0,0,0,36.7928,10.0927,4.399671
692c7acc145e1617cbae686e,1650000.0,0,510.0,3.0,2.0,0,1,1,2,1,0,1,0,0,1,0,36.8416,10.1587,9.47953
692c5f46265523b710ed87d0,650000.0,0,500.0,4.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.8986,10.1979,9.47953
692c3a86265523b710ed783a,517000.0,0,517.0,8.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.859,10.188,4.399671
6913a608145e1617cba3b68f,460000.0,0,230.0,7.0,2.0,0,0,0,2,1,0,0,0,0,0,0,36.868,10.17,9.47953
6711244e1cde9a414fa9438c,880000.0,0,443.0,8.0,4.0,0,1,0,2,1,0,1,0,0,0,0,36.8096,10.1364,9.47953
6929f0a6265523b710ecc5e6,225000.0,0,200.0,4.0,2.0,0,1,0,0,1,0,1,0,1,1,0,36.8665,10.1647,4.399671
69221023145e1617cbaa981b,390000.0,0,246.0,4.0,1.0,0,0,0,0,0,0,1,0,0,0,1,36.8465,10.128,4.399671
6929822e145e1617cbad6a9d,700000.0,0,378.0,7.0,1.0,0,0,0,2,1,0,1,0,0,0,0,36.7361,10.2375,9.47953
6929ab43f6824a8059169b08,1560000.0,1,312.0,3.0,3.0,0,1,0,2,1,0,0,0,1,1,0,36.8357,10.2564,9.47953
687237fed5464a896ca9c97d,650000.0,0,500.0,8.0,4.0,0,0,0,2,0,0,0,0,0,0,0,36.8986,10.1979,9.47953
681f3268a9299683d0a944d0,290000.0,0,143.0,3.0,1.0,0,1,0,0,1,0,0,0,0,0,0,36.8096,10.1364,4.399671
6929d4b9145e1617cbad90e4,370000.0,0,299.0,5.0,2.0,0,0,0,2,1,0,0,0,0,1,0,36.7116,10.3947,9.47953
68da6ea974e03a77e7ab8414,890000.0,0,400.0,9.0,5.0,0,1,0,2,1,0,1,0,0,0,0,36.8205,10.1405,9.47953
68023682c1f8f57898db1d01,1600000.0,0,575.0,5.0,3.0,0,0,0,2,0,0,0,0,0,0,0,36.8548,10.1639,9.47953
68e52f0fe7035d31a41187b4,540000.0,0,345.0,4.0,1.0,0,1,0,0,1,0,1,0,0,0,0,36.8083,10.0997,4.399671
691d77e8265523b710e77703,800000.0,1,280.0,6.0,4.0,1,0,0,3,0,0,1,0,0,0,0,36.872,10.2345,9.47953
692ac16d265523b710ed0210,1500000.0,0,1220.0,10.0,5.0,1,1,0,4,1,0,1,0,0,0,0,36.8347,10.1458,9.47953
6929a2287c1b75e049921517,80000000.0,0,150.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.9073,10.2081,4.399671
69289a3b265523b710ec4739,320000.0,0,500.0,4.0,2.0,0,0,0,0,0,0,1,0,0,0,0,36.8065,10.1815,4.399671
690b66948e4e0e4acb5ddcfa,980000.0,0,634.0,5.0,4.0,0,1,0,2,0,0,0,0,0,0,0,36.872,10.2345,9.47953
68d3fad507c7711d7c74a01a,510000.0,0,395.0,3.0,2.0,0,1,0,0,0,0,0,0,1,1,0,36.7116,10.3947,4.399671
68b0848a82a3d05f2394ce9b,320000.0,0,180.0,5.0,1.0,0,0,0,2,1,0,0,0,0,0,0,36.8231,10.1416,9.47953
6928761a265523b710ec3550,460000.0,1,170.0,4.0,2.0,0,1,1,2,1,0,1,0,1,1,0,36.7681,10.2766,9.47953
69280ffb265523b710ec0673,11800000.0,0,2500.0,8.0,6.0,0,0,0,2,1,0,0,1,0,0,1,36.8695,10.3417,9.47953
692733bd265523b710ebc9a1,540000.0,0,184.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,36.7681,10.2766,4.399671
69272fd8265523b710ebc816,300000.0,0,160.0,3.0,2.0,0,0,0,0,0,0,0,0,1,1,0,36.7681,10.2766,4.399671
69282dee265523b710ec164b,850000.0,0,480.0,13.0,3.0,0,1,1,2,0,0,0,0,0,0,0,36.8611,10.2203,9.47953
68714f13d5464a896ca94e2b,449000.0,0,336.0,8.0,4.0,0,0,0,2,1,0,1,0,0,1,0,36.8782,10.3247,9.47953
6924d0df145e1617cbabdcac,500000.0,0,208.0,4.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.8065,10.1815,9.47953
69248e2e145e1617cbabbf4d,150000.0,1,100.0,3.0,1.0,0,0,0,2,1,0,0,0,0,0,0,36.847,10.1822,9.47953
692479bdda5d3acb89b35102,360000.0,1,265.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8611,10.2203,4.399671
692588bf9ae0bfe01c80f03a,650000.0,0,498.0,7.0,2.0,0,0,0,1,1,0,1,0,0,0,0,36.7403,10.2516,6.9507422
6925c6ca145e1617cbac2a33,400000.0,0,200.0,7.0,3.0,0,1,0,3,0,0,0,0,0,0,0,36.7681,10.2766,9.47953
6924c483145e1617cbabd730,170000.0,0,160.0,4.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.8065,10.1815,9.47953
69258131c988d694371576d3,800000.0,0,413.0,8.0,6.0,0,0,0,1,0,0,0,0,0,0,0,36.7681,10.2766,6.9507422
69208016265523b710e910ad,1150000.0,0,450.0,7.0,5.0,0,1,0,2,1,0,1,0,0,1,0,36.8609,10.1747,9.47953
6925cae5265523b710eb53c8,305000.0,0,140.0,2.0,1.0,1,1,0,1,0,0,0,0,1,1,0,36.7436,10.3097,6.9507422
691d98c8265523b710e79005,1480000.0,0,465.0,4.0,3.0,0,1,0,1,0,0,1,0,1,1,1,36.872,10.2345,6.9507422
69233b04265523b710ea494c,220000.0,0,140.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,36.7303,10.3417,6.9507422
690f55a6145e1617cba01645,1000000.0,1,284.0,5.0,3.0,0,1,0,3,1,1,0,0,1,1,1,36.9176,10.2874,9.47953
6921e69d265523b710e9a9c9,180000.0,0,100.0,5.0,2.0,0,0,0,2,1,0,0,0,0,0,0,36.7309,10.3236,9.47953
6922ce19265523b710e9ffaa,350000.0,0,480.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8601,10.1971,4.399671
6922e924265523b710ea11e8,800000.0,0,485.0,6.0,2.0,0,0,0,0,1,0,0,0,0,0,0,36.7303,10.3417,4.399671
6922fd00265523b710ea1f6f,300000.0,0,170.0,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,36.8065,10.1815,4.399671
6922fd3b265523b710ea1f87,220000.0,0,200.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.838,10.151,4.399671
68d5810107c7711d7c7592a3,1269000.0,0,500.0,5.0,3.0,1,1,0,2,0,0,1,0,1,0,0,36.8625,10.1505,9.47953
6807ce86c5beda2b51cd3ea9,360000.0,0,227.0,4.0,1.0,0,0,0,0,1,0,1,0,0,0,0,36.872,10.2345,4.399671
69204a01145e1617cba9c155,800000.0,0,330.0,5.0,4.0,0,0,0,3,0,0,1,0,1,1,0,36.8609,10.1747,9.47953
67e133cbca3467b14e6bbf19,730000.0,0,500.0,6.0,2.0,1,0,0,2,1,0,1,0,1,1,0,36.8096,10.1364,9.47953
68c54779e33e2deec930a3a7,670000.0,0,325.0,8.0,2.0,0,1,0,2,1,0,1,0,0,0,0,36.8096,10.1364,9.47953
690f4918145e1617cba00725,720000.0,0,180.0,6.0,5.0,0,1,0,2,0,0,0,0,0,1,0,36.8096,10.1364,9.47953
685acae7d5464a896c9a33e8,495000.0,0,615.0,3.0,2.0,0,1,0,0,1,0,1,0,0,0,0,36.8096,10.1364,4.399671
69208d23265523b710e91ab5,1450000.0,0,600.0,7.0,1450000.0,0,1,0,2,1,0,1,0,0,1,0,36.8586,10.1822,9.47953
68c67604516f1ddb82d9aed5,2400000.0,0,740.0,6.0,6.0,0,0,0,0,1,0,1,0,0,0,1,36.9176,10.2874,4.399671
680cec92c1f8f57898e2b0ad,1190000.0,0,556.0,8.0,5.0,0,1,0,3,0,0,0,0,0,0,0,36.8615,10.1889,9.47953
69202ea9265523b710e8d6d2,1500000.0,0,430.0,4.0,5.0,1,0,0,3,1,1,1,0,1,1,1,36.872,10.2345,9.47953
687e457bd5464a896cb25ddf,780000.0,0,500.0,8.0,5.0,0,1,0,2,1,0,1,0,0,0,0,36.8986,10.1979,9.47953
691f6712145e1617cba969fe,120000.0,0,120.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8205,10.1405,4.399671
68d169e607c7711d7c730412,3200000.0,0,1250.0,8.0,6.0,0,0,0,2,1,0,0,0,0,0,0,36.8782,10.3247,9.47953
68e0ed05e7035d31a40efdc3,720000.0,0,348.0,3.0,3.0,1,0,0,2,0,0,1,0,0,0,0,36.8065,10.1815,9.47953
67e8801cfd1c6385be402a99,450000000.0,0,612.0,6.0,3.0,0,0,0,3,0,0,0,0,0,0,0,36.7309,10.3236,9.47953
68dabe27516f1ddb82e61aa0,650000.0,0,343.0,3.0,5.0,0,1,0,3,1,0,0,0,0,0,0,36.8354,10.0489,9.47953
691de5be145e1617cba89674,1630000.0,0,705.0,10.0,4.0,1,0,0,2,1,0,1,0,0,0,0,36.8635,10.151,9.47953
691daadd145e1617cba86e7c,740000.0,0,380.0,12.0,6.0,0,1,0,3,1,0,1,0,0,0,0,36.8083,10.0997,9.47953
691cb0eb265523b710e737df,1200000.0,0,420.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8529,10.3315,4.399671
691ca55f265523b710e73151,375000.0,0,315.0,3.0,1.0,0,0,0,1,1,0,1,0,0,0,0,36.9073,10.2081,6.9507422
691df9f0265523b710e7d00b,150000000.0,0,150.0,4.0,3.0,0,0,0,2,0,0,0,0,0,0,0,36.8665,10.1647,9.47953
68c034e3985e647fd0eb576f,450000.0,0,220.0,3.0,2.0,0,0,0,2,1,0,0,0,0,0,0,36.8601,10.1971,9.47953
691da0284730c4e48bb141f7,2499000.0,0,547.0,3.0,3.0,0,0,0,1,1,0,1,0,0,0,1,36.8529,10.1725,6.9507422
691d93f3145e1617cba85eae,450000.0,1,187.0,4.0,2.0,0,1,0,2,1,0,0,0,0,0,0,36.8096,10.1364,9.47953
68dab54c07c7711d7c789803,990000.0,0,500.0,4.0,3.0,1,1,0,2,1,0,0,1,0,0,0,36.7309,10.3236,9.47953
691b71ba145e1617cba78fc6,1200000.0,0,529.0,7.0,4.0,0,1,0,2,1,0,0,0,1,1,1,36.7309,10.3236,9.47953
691c66e8145e1617cba7f06d,248000.0,0,190.0,4.0,2.0,0,1,0,2,1,0,0,0,0,0,0,36.7009,10.1736,9.47953
68e6781ee7035d31a4124dce,3500000.0,1,200.0,3.0,2.0,0,0,0,2,0,0,1,0,0,0,0,36.8695,10.3417,9.47953
691b50ef145e1617cba77c19,350000.0,0,297.0,2.0,1.0,0,1,0,0,1,0,0,0,0,0,0,36.8096,10.1364,4.399671
691b49bd265523b710e6a2aa,880000.0,0,404.0,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.8597,10.1778,4.399671
6877602dd5464a896cad6946,1137497.0,0,339.0,3.0,3.0,0,1,1,3,1,0,0,0,1,1,1,36.8625,10.1505,9.47953
691b6999265523b710e6b567,195000.0,0,124.0,5.0,3.0,0,0,0,2,0,0,0,0,0,0,0,36.7928,10.0927,9.47953
691ad3e3265523b710e64bd8,120000.0,0,100.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7928,10.0927,4.399671
691a3085265523b710e61b71,740000.0,0,518.0,5.0,2.0,0,1,0,3,1,0,1,1,0,0,0,36.7309,10.3236,9.47953
6919d354145e1617cba6b13a,450000.0,0,300.0,10.0,4.0,0,0,1,3,1,0,0,0,0,1,0,36.7235,10.212,9.47953
68f3ccbfd0d95991e1ffc96b,525000.0,1,160.0,4.0,24.0,0,1,0,0,0,0,0,0,0,0,0,36.8661,10.2526,4.399671
6839b4f8a2a7af1206228b9f,235000.0,0,115.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,36.8385,10.168,4.399671
68ed15b33e7ffb8ac15a1513,300000.0,1,118.0,3.0,2.0,0,0,1,2,0,0,1,0,0,0,0,36.8369,10.1394,9.47953
691777ad145e1617cba5b4eb,200000.0,0,115.0,3.0,1.0,0,0,0,2,0,0,0,0,0,0,0,36.7254,10.3019,9.47953
6918c4d9145e1617cba64b76,170000.0,0,200.0,3.0,1.0,0,0,0,0,1,0,1,0,0,0,0,36.7928,10.0927,4.399671
691740a9265523b710e4b921,370000.0,0,200.0,3.0,2.0,0,0,1,0,1,0,1,0,0,0,0,36.7009,10.1736,4.399671
6917d30e265523b710e51188,300000.0,0,220.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8601,10.1971,4.399671
681c7882c5beda2b51db4243,950000.0,0,300.0,4.0,3.0,0,1,0,3,1,0,0,1,0,0,0,36.8314,10.3183,9.47953
6918f129265523b710e59284,260000.0,0,200.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,36.859,10.188,4.399671
687901c9d5464a896caec3f1,520000.0,0,322.0,4.0,2.0,0,0,0,0,1,0,0,0,1,1,0,36.9008,10.1914,4.399671
69173e59145e1617cba58d45,480000.0,1,200.0,3.0,2.0,1,0,1,2,1,0,1,0,1,1,0,36.7681,10.2766,9.47953
69170738145e1617cba56486,365000.0,0,204.0,4.0,2.0,0,1,0,0,0,0,0,0,0,0,0,36.8205,10.1405,4.399671
691605d5145e1617cba4edf4,550000.0,0,500.0,4.0,2.0,0,0,0,0,1,0,1,0,0,1,1,36.7604,10.0568,4.399671
69162d69145e1617cba50a7f,450000.0,0,164.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8065,10.1815,4.399671
6916ed63265523b710e47ac7,670000.0,0,344.0,3.0,3.0,1,0,0,0,1,0,1,0,1,1,0,36.8782,10.3247,4.399671
691726bc145e1617cba57b16,450000.0,0,350.0,7.0,2.0,0,0,0,2,1,0,1,0,0,0,0,36.8457,10.1039,9.47953
6917009b265523b710e489dc,3500000.0,0,957.0,6.0,4.0,0,0,0,2,1,0,1,0,1,1,0,36.8529,10.3315,9.47953
6916ec51265523b710e479ff,750000.0,0,600.0,2.0,2.0,1,1,0,4,1,0,1,0,1,1,0,36.8665,10.1647,9.47953
68daba12516f1ddb82e61775,1200000.0,0,374.0,8.0,3.0,0,0,0,3,1,0,0,1,0,0,0,36.8609,10.1747,9.47953
6915ea90265523b710e4032e,410000.0,0,147.0,4.0,1.0,0,0,0,2,0,0,0,0,0,0,0,36.8096,10.1364,9.47953
68dd52fd516f1ddb82e7adf0,850000.0,0,500.0,5.0,2.0,0,1,0,3,0,0,0,0,0,0,0,36.7681,10.2766,9.47953
6914f1ed145e1617cba46b99,250000.0,0,100.0,6.0,2.0,0,0,0,3,0,0,0,0,0,0,0,36.7009,10.1736,9.47953
6915ab57265523b710e3d255,680000.0,0,400.0,3.0,2.0,0,0,0,0,1,0,1,0,0,0,0,36.7681,10.2766,4.399671
6915c499265523b710e3e83c,130000.0,0,130.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,36.847,10.1822,4.399671
69120249145e1617cba2a051,200000000.0,0,113.0,8.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.844,10.209,9.47953
68f77072c2818064df214a8b,1350000.0,0,450.0,5.0,4.0,0,0,1,2,1,0,1,0,0,0,0,36.8782,10.3247,9.47953
691490f2265523b710e35064,210000.0,0,300.0,4.0,2.0,0,0,0,0,0,0,1,0,0,0,0,36.7009,10.1736,4.399671
691464e1145e1617cba4042a,265000.0,0,260.0,3.0,2.0,0,1,0,0,0,0,0,0,0,0,0,36.8601,10.1971,4.399671
691374d3145e1617cba3904c,300000.0,0,134.0,3.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.8369,10.1394,9.47953
69139fee265523b710e2d95e,990000.0,0,762.0,5.0,2.0,0,0,0,0,1,0,1,0,0,0,0,36.7531,10.2272,4.399671
68d2f127516f1ddb82e18c68,250000.0,0,80.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8782,10.3247,4.399671
690dc720145e1617cb9e7364,250000.0,0,188.0,5.0,2.0,0,1,0,2,1,0,0,0,0,0,0,36.8369,10.1394,9.47953
69144225265523b710e31218,1800000.0,0,400.0,6.0,4.0,0,0,0,2,0,0,1,0,0,0,0,36.9008,10.1914,9.47953
68a83bb682a3d05f238f4d7a,350000.0,0,160.0,3.0,2.0,0,0,0,1,0,0,0,0,1,1,0,36.8986,10.1979,6.9507422
6912fb10145e1617cba33409,320000.0,1,141.0,3.0,1.0,0,0,0,2,0,0,0,0,0,1,0,36.8096,10.1364,9.47953
68fb357ad0d95991e103d186,720000.0,0,414.0,7.0,3.0,1,0,1,1,0,0,1,0,0,0,0,36.8096,10.1364,6.9507422
682c4fcc6e84e888afbf0b21,400000.0,0,135.0,5.0,3.0,1,1,0,1,1,0,0,0,0,0,0,36.8385,10.168,6.9507422
67c5850a93928ac5bc159498,550000.0,0,145.0,7.0,3.0,1,0,0,3,0,0,0,0,0,0,0,36.8369,10.1394,9.47953
69132200265523b710e27ada,950000.0,0,720.0,7.0,3.0,0,0,1,2,1,0,1,0,0,0,0,36.8096,10.1364,9.47953
6839cc94a2a7af120622a17f,1425000.0,0,500.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8529,10.1725,4.399671
6911f071145e1617cba2852e,95000.0,1,74.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8065,10.1815,4.399671
690a0da56490817594e35f0e,850000.0,0,300.0,5.0,3.0,0,0,0,2,1,0,1,0,1,0,1,36.872,10.2345,9.47953
691319b7145e1617cba34d14,800000.0,0,360.0,7.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.7254,10.3019,9.47953
6911e8df145e1617cba27a27,1150000.0,0,599.0,12.0,3.0,0,0,0,2,1,0,1,0,0,0,0,36.859,10.18,9.47953
69130758145e1617cba33d49,680000.0,0,400.0,6.0,2.0,0,1,0,2,1,0,1,0,0,0,0,36.8096,10.1364,9.47953
6906320d8e4e0e4acb5afd2d,480000.0,0,369.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8665,10.1647,4.399671
6911aed9145e1617cba21c99,680000.0,0,400.0,6.0,2.0,0,1,0,2,1,0,1,0,0,0,0,36.8096,10.1364,9.47953
6911c583145e1617cba2450a,29665731.0,0,150.0,5.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.844,10.209,9.47953
